33,Jogging,49109562271000,2.7240696,1.4573772,0.88532263;
33,Jogging,49109672348000,-3.5957718,18.659876,-0.6537767;
33,Jogging,49109782333000,3.9499009,4.140586,3.990762;
33,Jogging,49109892349000,0.46309182,-2.4108016,2.4108016;
33,Jogging,49109992263000,3.7864566,14.137921,-3.1463003;
33,Jogging,49110102371000,3.336985,19.231932,6.5513873;
33,Jogging,49110212326000,5.6660647,3.7864566,0.53119355;
33,Jogging,49110263595000,0.23154591,0.7627395,0.7627395;
33,Jogging,49110372299000,-4.8216033,19.57244,8.158588;
33,Jogging,49110482345000,1.8387469,-1.1168685,-2.7921712;
33,Jogging,49110582290000,-3.2961242,10.079058,13.824653;
33,Jogging,49110692306000,11.604536,17.079916,1.334794;
33,Jogging,49110802291000,-3.173541,14.015338,5.706926;
33,Jogging,49110912307000,0.61291564,1.1168685,2.5606253;
33,Jogging,49111012222000,-7.8861814,19.57244,1.9885708;
33,Jogging,49111112289000,3.1463003,5.243834,4.671779;
33,Jogging,49111222305000,-3.0237172,-4.3312707,-3.336985;
33,Jogging,49111332290000,-0.08172209,11.917805,-7.8861814;
33,Jogging,49111392257000,-1.0351465,14.818938,4.6036777;
33,Jogging,49111502304000,-2.4516625,2.5333846,3.486809;
33,Jogging,49111612289000,-1.3756552,2.070293,-0.19068487;
33,Jogging,49111722335000,-2.4925237,19.57244,6.469665;
33,Jogging,49111832290000,1.4573772,-5.243834,-4.372132;
33,Jogging,49111942337000,-1.4165162,9.80665,5.7477865;
33,Jogging,49112042282000,-1.2666923,14.709975,6.2108784;
33,Jogging,49112152297000,-3.6774938,3.173541,3.7864566;
33,Jogging,49112252273000,1.8387469,2.7649305,-1.7570249;
33,Jogging,49112362289000,-1.2666923,19.313654,6.3198414;
33,Jogging,49112472335000,2.4108016,-7.6546354,-6.1291566;
33,Jogging,49112572280000,-0.61291564,16.358038,4.944186;
33,Jogging,49112682296000,0.040861044,17.502148,2.5333846;
33,Jogging,49112792343000,-7.6546354,7.8180795,4.372132;
33,Jogging,49112902328000,-1.2666923,0.7218784,0.8036005;
33,Jogging,49113002273000,-5.012288,19.57244,5.5162406;
33,Jogging,49113112289000,1.9477097,2.7921712,2.070293;
33,Jogging,49113222305000,-5.053149,1.6480621,7.6273947;
33,Jogging,49113332290000,9.384419,13.443283,1.0351465;
33,Jogging,49113442306000,-5.434519,13.211738,6.4424243;
33,Jogging,49113560501000,-0.61291564,1.879608,1.4165162;
33,Jogging,49113842239000,4.7126403,-6.5513873,-6.0201936;
33,Jogging,49113952346000,-1.7570249,9.302697,-6.428804;
33,Jogging,49114052230000,-0.9125633,10.501288,-0.27240697;
33,Jogging,49114102218000,2.6014864,19.381754,4.440233;
33,Jogging,49114212295000,5.7886477,3.214402,1.1441092;
33,Jogging,49114312301000,-1.9885708,12.4489975,-2.7240696;
33,Jogging,49114422317000,1.4165162,16.780268,8.471856;
33,Jogging,49114522293000,0.42223078,-8.267551,-7.3549876;
33,Jogging,49114632339000,-3.568531,10.95076,-0.8036005;
33,Jogging,49114742355000,-4.671779,11.727119,0.38136974;
33,Jogging,49114852340000,-2.1383946,1.6889231,3.5276701;
33,Jogging,49114962295000,-1.334794,2.4925237,-0.3405087;
33,Jogging,49115072311000,-2.9147544,19.57244,7.5865335;
33,Jogging,49115172470000,3.5276701,-3.9499009,-1.920469;
33,Jogging,49115272262000,-4.0588636,10.038197,14.2877445;
33,Jogging,49115382339000,7.5865335,13.33432,3.8681788;
33,Jogging,49115492294000,-5.175732,14.1787815,5.5162406;
33,Jogging,49115602310000,1.1849703,2.1111538,2.2201166;
33,Jogging,49115712295000,-3.718355,19.463476,-0.8036005;
33,Jogging,49115812332000,3.173541,6.510526,4.2086873;
33,Jogging,49115912124000,-1.7297841,-5.6252036,-4.3312707;
33,Jogging,49115962234000,0.84446156,12.980191,11.563675;
33,Jogging,49116072311000,2.7649305,17.352324,7.7363577;
33,Jogging,49116122238000,2.3426998,15.894946,3.6774938;
33,Jogging,49116232315000,4.7943625,3.8273177,0.9942854;
33,Jogging,49116342330000,-1.8387469,12.830367,-1.56634;
33,Jogging,49116452316000,5.366417,14.410328,6.742072;
33,Jogging,49116502212000,2.1111538,0.27240697,2.6423476;
33,Jogging,49116642318000,4.2086873,11.454713,7.6273947;
33,Jogging,49116693038000,-5.134871,9.00305,-3.173541;
33,Jogging,49116782241000,3.0237172,7.164303,0.08172209;
33,Jogging,49116893203000,2.070293,3.486809,1.7570249;
33,Jogging,49116992202000,-3.1054392,4.862464,-0.040861044;
33,Jogging,49117102310000,-4.399372,19.531578,5.053149;
33,Jogging,49117202224000,4.7535014,-3.2961242,-2.1383946;
33,Jogging,49117252243000,-0.6946377,-7.6273947,-7.8180795;
33,Jogging,49117352279000,-2.8330324,6.5513873,-7.9679036;
33,Jogging,49117462722000,-0.8036005,10.460427,0.23154591;
33,Jogging,49117572311000,-3.214402,3.0645783,3.255263;
33,Jogging,49117682327000,-2.8738933,3.5957718,0.10896278;
33,Jogging,49117782302000,-4.4810944,19.504337,5.9793324;
33,Jogging,49117892318000,2.7921712,-1.7570249,0.19068487;
33,Jogging,49117992141000,-4.7535014,4.2086873,11.141444;
33,Jogging,49118252334000,-1.56634,3.759216,3.255263;
33,Jogging,49118362319000,-3.214402,2.9556155,0.7627395;
33,Jogging,49118472305000,-2.6423476,19.57244,8.008764;
33,Jogging,49118572219000,0.5720546,-1.4982382,-0.38136974;
33,Jogging,49118622512000,-1.525479,-7.7363577,-8.580819;
33,Jogging,49118732315000,-4.7535014,18.537292,-3.1054392;
33,Jogging,49118842300000,1.7978859,14.410328,1.0760075;
33,Jogging,49118952316000,-0.8036005,3.255263,3.990762;
33,Jogging,49119052291000,-1.2258313,3.990762,0.8036005;
33,Jogging,49119162307000,-4.630918,19.57244,6.3607025;
33,Jogging,49119262283000,1.9885708,-1.3756552,-0.5720546;
33,Jogging,49119372268000,-4.630918,1.920469,8.281172;
33,Jogging,49119482315000,12.299174,17.883516,5.325556;
33,Jogging,49119592300000,0.9942854,15.241169,5.325556;
33,Jogging,49119702316000,1.0351465,1.7570249,1.9885708;
33,Jogging,49119802322000,-9.384419,19.57244,0.10896278;
33,Jogging,49119912338000,2.9556155,5.597963,4.630918;
33,Jogging,49120012252000,-2.3699405,-5.366417,-2.7513103;
33,Jogging,49120122299000,-1.879608,10.882658,-7.7772183;
33,Jogging,49120232315000,1.1168685,18.496431,3.5957718;
33,Jogging,49120342361000,5.012288,4.372132,1.334794;
33,Jogging,49120442245000,-3.336985,16.589584,-4.671779;
33,Jogging,49120492233000,-6.891896,19.57244,6.238119;
33,Jogging,49120602310000,3.3778462,-0.6537767,2.3018389;
33,Jogging,49120942214000,-2.1383946,15.554437,4.372132;
33,Jogging,49121042221000,5.284695,1.6480621,-0.29964766;
33,Jogging,49121152328000,-9.425281,18.959524,-4.903325;
33,Jogging,49121202163000,2.070293,19.57244,8.008764;
33,Jogging,49121302261000,1.6480621,-2.6014864,-1.4573772;
33,Jogging,49121352279000,-1.56634,-7.7772183,-9.112013;
33,Jogging,49121462295000,-6.932757,13.33432,-6.3198414;
33,Jogging,49121572311000,-4.140586,12.871228,-0.84446156;
33,Jogging,49121682296000,3.0237172,2.3699405,2.0294318;
33,Jogging,49121792312000,-1.9885708,5.9793324,0.040861044;
33,Jogging,49121902297000,2.9556155,19.57244,7.6273947;
33,Jogging,49122002273000,1.7297841,-5.325556,-2.7513103;
33,Jogging,49122112289000,-0.42223078,14.1787815,9.888372;
33,Jogging,49122222305000,3.1463003,17.24336,5.407278;
33,Jogging,49122282272000,-0.5720546,18.727978,4.671779;
33,Jogging,49122392318000,5.5162406,3.7864566,1.1849703;
33,Jogging,49122502304000,-4.3312707,15.6634,-3.445948;
33,Jogging,49122612289000,5.5571017,14.709975,7.43671;
33,Jogging,49122722305000,0.50395286,-7.7772183,-8.921328;
33,Jogging,49122832290000,-4.7126403,6.891896,-11.032481;
33,Jogging,49122942337000,-1.7297841,8.962189,-2.1111538;
33,Jogging,49123043411000,-3.214402,3.486809,3.6774938;
33,Jogging,49123152328000,-2.3018389,0.84446156,1.3075534;
33,Jogging,49123212234000,-4.7943625,18.428331,-4.9850473;
33,Jogging,49123312240000,4.0588636,14.628253,9.00305;
33,Jogging,49123362289000,1.6889231,-0.7218784,1.3075534;
33,Jogging,49123612167000,2.2609777,15.213928,7.5865335;
33,Jogging,49123680191000,2.2609777,18.578154,4.630918;
33,Jogging,49123782333000,5.597963,4.630918,-0.08172209;
33,Jogging,49123832321000,-2.070293,1.8387469,1.0351465;
33,Jogging,49123942306000,-5.706926,19.57244,6.4015636;
33,Jogging,49124042282000,1.6889231,-1.9885708,0.42223078;
33,Jogging,49124142288000,-3.1463003,0.23154591,5.597963;
33,Jogging,49124252304000,5.7477865,15.28203,1.0351465;
33,Jogging,49124352279000,2.4516625,19.340895,5.366417;
33,Jogging,49124462295000,5.706926,4.2086873,1.56634;
33,Jogging,49124572341000,-3.5276701,8.049625,-0.61291564;
33,Jogging,49124682296000,5.284695,16.358038,9.112013;
33,Jogging,49124792312000,0.08172209,-6.701211,-7.5456724;
33,Jogging,49124902297000,-6.5513873,17.011814,-4.372132;
33,Jogging,49125002273000,-0.23154591,15.5135765,0.8036005;
33,Jogging,49125112319000,-4.5628166,4.0180025,3.0645783;
33,Jogging,49125222305000,-0.50395286,0.6946377,-0.27240697;
33,Jogging,49125332290000,-0.50395286,19.57244,7.6954966;
33,Jogging,49125442337000,0.313268,-2.1792557,-2.1111538;
33,Jogging,49125542282000,-1.9477097,6.701211,11.686258;
33,Jogging,49125642288000,7.1234417,16.276316,2.8330324;
33,Jogging,49125742111000,2.152015,18.727978,4.8216033;
33,Jogging,49125802261000,-9.00305,5.407278,2.7921712;
33,Jogging,49125852615000,5.706926,4.7126403,0.6537767;
33,Jogging,49125962295000,-7.014479,17.270601,-6.3198414;
33,Jogging,49126062332000,7.9270425,12.830367,7.6273947;
33,Jogging,49126172317000,-0.0,-6.742072,-8.349273;
33,Jogging,49126222335000,-3.2961242,2.5606253,9.575105;
33,Jogging,49126332290000,6.5513873,16.86199,2.2201166;
33,Jogging,49126442337000,-0.95342433,17.052675,4.4810944;
33,Jogging,49126542251000,3.2961242,4.2904096,0.08172209;
33,Jogging,49126652297000,-6.510526,18.115063,-5.8567495;
33,Jogging,49126762313000,5.9793324,10.501288,7.1234417;
33,Jogging,49126862258000,-0.5720546,-6.1291566,-9.112013;
33,Jogging,49126972305000,-5.012288,13.021052,-5.7477865;
33,Jogging,49127082290000,1.920469,15.785983,1.4165162;
33,Jogging,49127192306000,2.7921712,3.1463003,1.4165162;
33,Jogging,49127292251000,-0.95342433,8.008764,-0.42223078;
33,Jogging,49127342178000,-10.079058,19.57244,-1.7570249;
33,Jogging,49127452316000,4.372132,5.8567495,5.5162406;
33,Jogging,49127552261000,-1.3075534,-4.2086873,-7.082581;
33,Jogging,49127662277000,0.38136974,14.2877445,-3.568531;
33,Jogging,49127772323000,3.1054392,19.082108,5.012288;
33,Jogging,49127882339000,2.4516625,4.7943625,1.7978859;
33,Jogging,49127982315000,-1.2258313,9.656827,-1.56634;
33,Jogging,49128092300000,3.8273177,18.04696,6.851035;
33,Jogging,49128202316000,0.08172209,-7.8861814,-8.19945;
33,Jogging,49128302261000,-1.525479,17.352324,-1.8387469;
33,Jogging,49128412307000,-1.4573772,14.056199,2.982856;
33,Jogging,49128522293000,-6.701211,4.5628166,3.1054392;
33,Jogging,49128632308000,-1.56634,1.2666923,0.88532263;
33,Jogging,49128742294000,-0.95342433,19.57244,8.349273;
33,Jogging,49128842300000,-0.9125633,-3.9499009,-2.982856;
33,Jogging,49128952316000,-2.0294318,11.413852,15.4046135;
33,Jogging,49129052261000,7.8589406,18.700737,6.0882955;
33,Jogging,49129162307000,-1.1441092,16.548723,6.742072;
33,Jogging,49129262283000,4.1814466,3.8681788,-0.14982383;
33,Jogging,49129362258000,-3.5276701,18.087822,-3.8681788;
33,Jogging,49129472305000,5.6252036,9.084772,6.6331096;
33,Jogging,49129582290000,2.2201166,-5.8158884,-10.106298;
33,Jogging,49129692306000,-9.193735,3.568531,-6.238119;
33,Jogging,49129802291000,3.173541,15.241169,1.6480621;
33,Jogging,49129912307000,5.284695,3.405087,1.2258313;
33,Jogging,49130012252000,1.4573772,10.501288,-1.4165162;
33,Jogging,49130122299000,3.5276701,19.19107,4.903325;
33,Jogging,49130238449000,1.7297841,-10.61025,-11.536434;
33,Jogging,49130342758000,-6.5922484,14.410328,-8.812365;
33,Jogging,49130532608000,-8.880466,5.9793324,4.2904096;
33,Jogging,49130632186000,-2.7240696,3.405087,2.2201166;
33,Jogging,49130742294000,-8.689782,19.57244,8.349273;
33,Jogging,49130812149000,4.944186,8.62168,5.7886477;
33,Jogging,49130922470000,-1.1168685,-6.0474343,-9.888372;
33,Jogging,49131022293000,-1.6480621,14.519291,1.7978859;
33,Jogging,49131082290000,-2.5606253,8.771504,-1.334794;
33,Jogging,49131192306000,-13.565866,5.5162406,4.2086873;
33,Jogging,49131292251000,-0.88532263,2.9556155,0.61291564;
33,Jogging,49131402297000,-4.5900574,19.57244,8.539958;
33,Jogging,49131512313000,1.334794,-3.173541,-2.7921712;
33,Jogging,49131622299000,0.08172209,15.854085,12.067628;
33,Jogging,49131732315000,-2.4925237,10.61025,-0.7218784;
33,Jogging,49131842300000,-12.762266,7.205164,4.4810944;
33,Jogging,49131942306000,-0.5720546,2.7649305,1.0351465;
33,Jogging,49132042282000,-6.3198414,19.57244,9.575105;
33,Jogging,49132152297000,0.5720546,-3.3642259,-0.5720546;
33,Jogging,49132262313000,0.50395286,15.826844,15.745122;
33,Jogging,49132372329000,-2.9147544,6.0201936,-2.982856;
33,Jogging,49132482315000,-11.985906,5.938472,4.140586;
33,Jogging,49132582351000,-0.14982383,4.0588636,-0.14982383;
33,Jogging,49132692276000,-1.7297841,19.57244,4.7943625;
33,Jogging,49132802413000,1.9885708,-6.3607025,-6.0474343;
33,Jogging,49132862228000,-1.56634,-1.607201,-0.040861044;
33,Jogging,49132922287000,-4.7943625,19.15021,1.4982382;
33,Jogging,49133032302000,2.982856,16.86199,1.920469;
33,Jogging,49133142318000,-6.3198414,5.5571017,3.486809;
33,Jogging,55603092180000,3.5276701,1.7978859,-4.903325;
33,Jogging,55603152238000,13.797412,19.340895,1.7297841;
33,Jogging,55603252336000,0.84446156,6.5922484,3.214402;
33,Jogging,55603582231000,-6.2789803,-13.443283,-11.645397;
33,Jogging,55603682207000,2.6832085,16.317177,-2.1111538;
33,Jogging,55603732652000,-0.6946377,-0.29964766,-2.3018389;
33,Jogging,55603842302000,9.043911,11.182305,5.09401;
33,Jogging,55603952318000,10.378705,1.0351465,1.3756552;
33,Jogging,55604052141000,1.1849703,18.46919,-5.243834;
33,Jogging,55604102891000,-1.6480621,19.531578,3.718355;
33,Jogging,55604403001000,3.255263,-0.3405087,-6.1700177;
33,Jogging,55604502214000,2.1111538,8.812365,5.829509;
33,Jogging,55604612291000,12.789507,0.88532263,0.7627395;
33,Jogging,55604972520000,4.7126403,15.745122,9.697687;
33,Jogging,55605072343000,3.7864566,11.563675,-4.903325;
33,Jogging,55605172197000,-10.800936,11.141444,3.2961242;
33,Jogging,55605222429000,8.076866,6.0474343,5.243834;
33,Jogging,55605322526000,6.5513873,7.43671,-0.6946377;
33,Jogging,55605432268000,13.824653,18.196785,-0.040861044;
33,Jogging,55605653245000,-7.504812,12.598822,-3.5957718;
33,Jogging,55605722398000,7.9679036,6.891896,-6.238119;
33,Jogging,55605822221000,-8.19945,7.6273947,1.334794;
33,Jogging,55605872362000,10.991621,3.255263,2.0294318;
33,Jogging,55606042528000,-2.7513103,19.531578,4.1814466;
33,Jogging,55606162340000,-11.795221,-11.264028,-12.598822;
33,Jogging,55606214158000,-1.7978859,1.8387469,1.607201;
33,Jogging,55606312364000,-0.19068487,14.137921,-2.982856;
33,Jogging,55606422380000,13.021052,17.434046,5.9793324;
33,Jogging,55606522264000,11.645397,3.255263,1.1168685;
33,Jogging,55606632310000,5.9793324,15.023244,-6.1291566;
33,Jogging,55606732316000,15.213928,15.745122,2.0294318;
33,Jogging,55606842332000,-7.3958488,-13.143636,-14.47843;
33,Jogging,55606952318000,-9.956474,9.084772,-5.6660647;
33,Jogging,55607062303000,12.176591,19.463476,0.7627395;
33,Jogging,55607172288000,6.2789803,4.7126403,3.3778462;
33,Jogging,55607222215000,3.1054392,0.3405087,4.140586;
33,Jogging,55607322130000,-5.407278,19.57244,-2.1111538;
33,Jogging,55607372240000,7.504812,19.504337,2.2201166;
33,Jogging,55607434343000,6.1291566,4.862464,3.0237172;
33,Jogging,55607712114000,9.615966,18.659876,-0.7218784;
33,Jogging,55607812181000,0.040861044,6.782933,4.3312707;
33,Jogging,55607922288000,4.5219555,3.7864566,2.2609777;
33,Jogging,55608022203000,4.944186,19.531578,1.4165162;
33,Jogging,55608072252000,10.923519,12.571581,3.7864566;
33,Jogging,55608172258000,-6.932757,-9.615966,-9.765789;
33,Jogging,55608232439000,7.164303,17.079916,10.501288;
33,Jogging,55608302232000,-5.47538,15.785983,-1.920469;
33,Jogging,55608352251000,4.8216033,14.1787815,-3.405087;
33,Jogging,55608452287000,-6.1700177,8.19945,2.6832085;
33,Jogging,55608562303000,1.8387469,3.0237172,5.407278;
33,Jogging,55608662248000,-8.539958,19.57244,4.5628166;
33,Jogging,55608772294000,-5.8158884,-3.445948,0.53119355;
33,Jogging,55608872301000,3.2961242,16.317177,12.53072;
33,Jogging,55608972307000,3.5957718,1.5390993,-6.5922484;
33,Jogging,55609082292000,-4.7943625,11.917805,5.2165933;
33,Jogging,55609192308000,8.308413,0.9942854,0.27240697;
33,Jogging,55609292131000,-7.164303,19.57244,-3.8681788;
33,Jogging,55609342912000,4.2086873,19.313654,0.27240697;
33,Jogging,55609562242000,-0.23154591,11.917805,-1.1849703;
33,Jogging,55609662279000,5.5162406,15.976667,-2.8330324;
33,Jogging,55609772386000,-7.164303,9.697687,3.336985;
33,Jogging,55609872209000,4.5628166,0.9942854,4.140586;
33,Jogging,55610162797000,-3.9090397,-1.525479,-2.4925237;
33,Jogging,55610212175000,6.5922484,12.571581,1.0760075;
33,Jogging,55610312364000,2.2201166,12.340035,-4.630918;
33,Jogging,55610362962000,10.882658,14.137921,5.243834;
33,Jogging,55610472368000,11.264028,3.5276701,1.4573772;
33,Jogging,55610572282000,3.9090397,15.745122,-4.1814466;
33,Jogging,55610672258000,17.393185,15.785983,2.982856;
33,Jogging,55610782335000,-7.04172,-11.413852,-12.14935;
33,Jogging,55610892320000,-7.014479,14.328606,-3.486809;
33,Jogging,55610992265000,14.137921,18.278507,1.4573772;
33,Jogging,55611102312000,3.445948,4.099725,2.8330324;
33,Jogging,55611161241000,3.9090397,1.4982382,1.7978859;
33,Jogging,55611242174000,0.6946377,17.270601,-1.0760075;
33,Jogging,55611343217000,12.980191,12.489859,4.2904096;
33,Jogging,55611402238000,-6.891896,-8.880466,-7.082581;
33,Jogging,55611672136000,6.973618,9.534244,6.0474343;
33,Jogging,55611772233000,10.800936,2.8738933,0.6946377;
33,Jogging,55611872240000,1.607201,10.269742,-2.1111538;
33,Jogging,55611982347000,10.732834,17.352324,0.92618364;
33,Jogging,55612082262000,-4.7943625,-12.408136,-11.563675;
33,Jogging,55612192308000,-3.1054392,9.302697,-1.9477097;
33,Jogging,55612302293000,8.730643,17.856276,-1.9885708;
33,Jogging,55612412309000,-4.372132,8.390134,4.671779;
33,Jogging,55612462236000,9.043911,1.3075534,1.6480621;
33,Jogging,55612562120000,-1.0351465,19.19107,-4.862464;
33,Jogging,55612663164000,13.947236,11.141444,2.9556155;
33,Jogging,55612852769000,-3.568531,11.686258,-4.630918;
33,Jogging,55612952287000,8.390134,16.167353,-4.2086873;
33,Jogging,55613052232000,-6.1291566,10.923519,3.7864566;
33,Jogging,55613212450000,5.134871,15.636159,-7.205164;
33,Jogging,55613262315000,-10.882658,19.57244,6.973618;
33,Jogging,55613442186000,-8.730643,-4.9850473,-7.1234417;
33,Jogging,55613562211000,4.903325,8.662541,-3.7864566;
33,Jogging,55613613115000,5.706926,13.33432,-4.099725;
33,Jogging,55613712358000,-7.246025,9.697687,2.2201166;
33,Jogging,55613822404000,4.7535014,1.7297841,4.6036777;
33,Jogging,55613882280000,2.7921712,17.052675,-6.973618;
33,Jogging,55613982316000,17.66559,14.328606,3.486809;
